date,HLCH4,HFCH4,HSFC,HSFS,HSWD,PSCH4,YJCH4,OT
2021/8/18 10:00,0.401,0.467,1.64,1.364,20.026,0.472,0.599,0.575
2021/8/18 11:00,0.359,0.378,1.674,1.367,20.1,0.392,0.622,0.555
2021/8/18 12:00,0.354,0.356,1.843,1.357,20.1,0.369,0.639,0.522
2021/8/18 13:00,0.356,0.34,1.728,1.359,20.1,0.354,0.523,0.504
2021/8/18 14:00,0.347,0.331,1.7,1.37,20.1,0.347,0.658,0.488
2021/8/18 15:00,0.376,0.38,1.785,1.379,20.1,0.398,0.671,0.481
2021/8/18 16:00,0.393,0.373,2.094,1.389,20.053,0.386,0.628,0.485
2021/8/18 17:00,0.392,0.345,1.796,1.365,20,0.36,0.705,0.475
2021/8/18 18:00,0.386,0.327,1.623,1.372,19.953,0.34,0.705,0.475
2021/8/18 19:00,0.368,0.312,1.823,1.382,19.922,0.324,0.714,0.458
2021/8/18 20:00,0.364,0.348,1.759,1.38,19.903,0.364,0.671,0.49
2021/8/18 21:00,0.431,0.456,1.697,1.366,19.978,0.479,0.651,0.542
2021/8/18 22:00,0.404,0.396,1.754,1.373,19.934,0.419,0.655,0.505
2021/8/18 23:00,0.452,0.524,1.681,1.371,19.874,0.531,0.578,0.584
2021/8/19 0:00,0.348,0.314,1.784,1.381,19.918,0.325,0.669,0.643
2021/8/19 1:00,0.33,0.283,1.974,1.381,20,0.297,0.579,0.531
2021/8/19 2:00,0.406,0.436,1.576,1.368,20.037,0.46,0.534,0.523
2021/8/19 3:00,0.466,0.528,1.5,1.382,20.1,0.549,0.567,0.533
2021/8/19 4:00,0.491,0.535,1.743,1.391,20.099,0.565,0.601,0.642
2021/8/19 5:00,0.497,0.572,1.794,1.383,20.048,0.586,0.65,0.677
2021/8/19 6:00,0.453,0.586,1.704,1.375,20.055,0.607,0.669,0.662
2021/8/19 7:00,0.447,0.514,1.627,1.371,20.128,0.529,0.605,0.667
2021/8/19 8:00,0.531,0.624,1.746,1.375,20.23,0.657,0.598,0.625
2021/8/19 9:00,0.52,0.673,1.799,1.369,20.121,0.694,0.648,0.64
2021/8/19 10:00,0.462,0.533,1.532,1.382,20.092,0.538,0.573,0.635
2021/8/19 11:00,0.421,0.414,1.655,1.379,20.188,0.427,0.533,0.529
2021/8/19 12:00,0.468,0.383,1.668,1.383,20.255,0.397,0.543,0.532
2021/8/19 13:00,0.495,0.369,1.854,1.369,20.3,0.387,0.494,0.477
2021/8/19 14:00,0.47,0.361,1.653,1.364,20.284,0.377,0.501,0.487
2021/8/19 15:00,0.383,0.362,1.856,1.394,20.322,0.378,0.521,0.629
2021/8/19 16:00,0.37,0.289,1.596,1.374,20.301,0.3,0.575,0.624
2021/8/19 17:00,0.408,0.353,1.691,1.368,20.33,0.375,0.374,0.585
2021/8/19 18:00,0.439,0.375,1.758,1.365,20.378,0.389,0.612,0.635
2021/8/19 19:00,0.485,0.41,1.649,1.375,20.493,0.444,0.595,0.669
2021/8/19 20:00,0.507,0.599,1.706,1.382,20.376,0.612,0.592,0.579
2021/8/19 21:00,0.504,0.475,1.741,1.389,20.304,0.489,0.574,0.568
2021/8/19 22:00,0.534,0.449,1.514,1.389,20.364,0.479,0.543,0.642
2021/8/19 23:00,0.611,0.622,1.509,1.392,20.396,0.642,0.587,0.659
2021/8/20 0:00,0.623,0.461,2.026,1.389,20.335,0.464,0.527,0.585
2021/8/20 1:00,0.625,0.319,1.519,1.38,20.461,0.333,0.565,0.485
2021/8/20 2:00,0.593,0.318,1.675,1.392,20.5,0.342,0.58,0.509
2021/8/20 3:00,0.532,0.437,1.534,1.378,20.5,0.458,0.634,0.622
2021/8/20 4:00,0.587,0.494,1.708,1.372,20.534,0.518,0.686,0.616
2021/8/20 5:00,0.635,0.557,1.904,1.373,20.595,0.588,0.667,0.615
2021/8/20 6:00,0.626,0.549,1.71,1.376,20.495,0.561,0.633,0.54
2021/8/20 7:00,0.656,0.542,1.908,1.363,20.375,0.566,0.69,0.675
2021/8/20 8:00,0.644,0.434,2.021,1.354,20.441,0.45,0.636,0.613
2021/8/20 9:00,0.653,0.442,1.969,1.379,20.576,0.471,0.698,0.642
2021/8/20 10:00,0.585,0.399,1.762,1.373,20.694,0.402,0.671,0.673
2021/8/20 11:00,0.516,0.298,1.572,1.385,20.813,0.315,0.688,0.507
2021/8/20 12:00,0.464,0.323,1.555,1.394,20.651,0.343,0.631,0.536
2021/8/20 13:00,0.452,0.331,2.006,1.395,20.544,0.348,0.604,0.516
2021/8/20 14:00,0.405,0.316,1.759,1.383,20.466,0.33,0.546,0.48
2021/8/20 15:00,0.451,0.254,1.891,1.385,20.4,0.269,0.6,0.462
2021/8/20 16:00,0.518,0.232,1.748,1.383,20.39,0.248,0.631,0.453
2021/8/20 17:00,0.53,0.402,1.811,1.375,20.315,0.417,0.438,0.597
2021/8/20 18:00,0.338,0.362,1.47,1.377,20.297,0.376,0.469,0.562
2021/8/20 19:00,0.409,0.32,1.915,1.381,20.318,0.335,0.511,0.512
2021/8/20 20:00,0.537,0.367,1.671,1.402,20.474,0.38,0.718,0.528
2021/8/20 21:00,0.613,0.338,1.676,1.386,20.587,0.361,0.694,0.5
2021/8/20 22:00,0.664,0.55,1.724,1.391,20.588,0.566,0.5,0.67
2021/8/20 23:00,0.643,0.409,1.686,1.398,20.501,0.418,0.503,0.624
2021/8/21 0:00,0.676,0.308,1.528,1.39,20.536,0.32,0.591,0.529
2021/8/21 1:00,0.655,0.269,1.482,1.398,20.517,0.282,0.548,0.478
2021/8/21 2:00,0.638,0.269,1.841,1.393,20.5,0.29,0.563,0.501
2021/8/21 3:00,0.624,0.371,1.678,1.388,20.576,0.384,0.563,0.526
2021/8/21 4:00,0.615,0.33,1.703,1.398,20.6,0.344,0.594,0.48
2021/8/21 5:00,0.627,0.368,1.586,1.369,20.601,0.397,0.555,0.528
2021/8/21 6:00,0.516,0.419,1.699,1.368,20.601,0.433,0.51,0.556
2021/8/21 7:00,0.477,0.409,1.88,1.379,20.6,0.429,0.495,0.557
2021/8/21 8:00,0.362,0.279,1.89,1.393,20.602,0.287,0.596,0.502
2021/8/21 9:00,0.327,0.241,2.04,1.396,20.674,0.255,0.599,0.484
2021/8/21 10:00,0.333,0.231,1.801,1.399,20.717,0.244,0.611,0.478
2021/8/21 11:00,0.321,0.238,1.765,1.412,20.68,0.253,0.596,0.492
2021/8/21 12:00,0.318,0.245,1.819,1.396,20.648,0.261,0.423,0.521
2021/8/21 13:00,0.324,0.245,1.768,1.401,20.606,0.255,0.27,0.531
2021/8/21 14:00,0.317,0.219,1.687,1.404,20.6,0.229,0.194,0.445
2021/8/21 15:00,0.31,0.206,1.802,1.396,20.6,0.217,0.208,0.409
2021/8/21 16:00,0.278,0.184,1.915,1.392,20.6,0.196,0.274,0.386
2021/8/21 17:00,0.262,0.175,1.792,1.398,20.6,0.187,0.534,0.419
2021/8/21 18:00,0.247,0.169,1.803,1.374,20.6,0.183,0.449,0.425
2021/8/21 19:00,0.215,0.203,1.649,1.373,20.6,0.223,0.271,0.427
2021/8/21 20:00,0.261,0.278,1.789,1.382,20.607,0.296,0.345,0.408
2021/8/21 21:00,0.239,0.237,1.985,1.386,20.7,0.248,0.417,0.345
2021/8/21 22:00,0.269,0.266,1.538,1.381,20.787,0.292,0.508,0.387
2021/8/21 23:00,0.321,0.467,1.615,1.371,20.788,0.487,0.52,0.574
2021/8/22 0:00,0.248,0.416,1.7,1.383,20.672,0.43,0.309,0.55
2021/8/22 1:00,0.16,0.379,1.633,1.396,20.625,0.402,0.265,0.671
2021/8/22 2:00,0.157,0.352,1.672,1.386,20.73,0.367,0.479,0.629
2021/8/22 3:00,0.266,0.473,1.781,1.387,20.8,0.5,0.473,0.674
2021/8/22 4:00,0.216,0.434,1.761,1.402,20.693,0.441,0.497,0.604
2021/8/22 5:00,0.219,0.462,1.783,1.397,20.575,0.483,0.383,0.602
2021/8/22 6:00,0.315,0.412,1.839,1.394,20.504,0.436,0.346,0.653
2021/8/22 7:00,0.487,0.416,1.686,1.381,20.453,0.43,0.607,0.663
2021/8/22 8:00,0.451,0.426,1.645,1.389,20.464,0.45,0.541,0.637
2021/8/22 9:00,0.474,0.495,1.578,1.399,20.53,0.504,0.578,0.567
2021/8/22 10:00,0.378,0.344,1.804,1.402,20.585,0.348,0.475,0.487
2021/8/22 11:00,0.353,0.273,1.698,1.411,20.6,0.286,0.394,0.403
2021/8/22 12:00,0.374,0.264,1.839,1.415,20.555,0.279,0.385,0.384
2021/8/22 13:00,0.368,0.257,1.831,1.411,20.416,0.269,0.414,0.371
2021/8/22 14:00,0.357,0.244,1.775,1.423,20.319,0.256,0.409,0.369
2021/8/22 15:00,0.379,0.308,1.899,1.392,20.289,0.321,0.455,0.397
2021/8/22 16:00,0.521,0.452,1.786,1.402,20.164,0.464,0.399,0.525
2021/8/22 17:00,0.477,0.405,1.799,1.397,20.13,0.414,0.536,0.523
2021/8/22 18:00,0.615,0.534,1.742,1.387,20.269,0.551,0.574,0.616
2021/8/22 19:00,0.614,0.516,1.806,1.397,20.251,0.529,0.539,0.653
2021/8/22 20:00,0.536,0.548,1.732,1.394,20.108,0.561,0.511,0.705
2021/8/22 21:00,0.538,0.441,1.575,1.39,20.19,0.455,0.505,0.612
2021/8/22 22:00,0.67,0.562,1.662,1.397,20.278,0.577,0.555,0.681
2021/8/22 23:00,0.499,0.486,1.832,1.41,20.242,0.499,0.48,0.647
2021/8/23 0:00,0.448,0.444,1.904,1.404,20.214,0.458,0.451,0.623
2021/8/23 1:00,0.429,0.373,1.693,1.397,20.143,0.385,0.598,0.526
2021/8/23 2:00,0.456,0.405,1.617,1.398,20.085,0.426,0.608,0.534
2021/8/23 3:00,0.482,0.445,1.757,1.394,20.149,0.459,0.596,0.553
2021/8/23 4:00,0.548,0.596,1.957,1.385,20.229,0.618,0.587,0.696
2021/8/23 5:00,0.601,0.509,1.679,1.397,20.088,0.525,0.625,0.698
2021/8/23 6:00,0.511,0.478,1.835,1.394,20,0.491,0.545,0.673
2021/8/23 7:00,0.403,0.412,1.911,1.391,19.905,0.418,0.469,0.596
2021/8/23 8:00,0.339,0.322,2,1.392,19.902,0.336,0.428,0.564
2021/8/23 9:00,0.404,0.313,1.73,1.382,19.98,0.321,0.484,0.537
2021/8/23 10:00,0.43,0.279,1.772,1.391,20,0.289,0.537,0.487
2021/8/23 11:00,0.412,0.294,1.95,1.39,20.083,0.29,0.508,0.345
2021/8/23 12:00,0.399,0.265,1.586,1.402,20.16,0.275,0.322,0.36
2021/8/23 13:00,0.413,0.314,1.972,1.394,20.008,0.327,0.224,0.451
2021/8/23 14:00,0.414,0.28,2,1.395,19.891,0.286,0.306,0.434
2021/8/23 15:00,0.435,0.261,1.85,1.409,19.838,0.275,0.522,0.41
2021/8/23 16:00,0.353,0.323,1.802,1.411,19.888,0.332,0.355,0.436
2021/8/23 17:00,0.387,0.352,1.562,1.384,19.934,0.354,0.566,0.452
2021/8/23 18:00,0.329,0.21,1.717,1.381,20.049,0.218,0.495,0.345
2021/8/23 19:00,0.297,0.148,1.881,1.403,20.1,0.157,0.459,0.272
2021/8/23 20:00,0.354,0.211,2.017,1.386,20.1,0.234,0.53,0.365
2021/8/23 21:00,0.458,0.458,1.757,1.392,20.1,0.475,0.509,0.62
2021/8/23 22:00,0.5,0.406,1.834,1.38,20.021,0.421,0.417,0.547
2021/8/23 23:00,0.446,0.378,1.779,1.385,20.036,0.394,0.544,0.551
2021/8/24 0:00,0.429,0.382,1.677,1.387,20.033,0.396,0.531,0.551
2021/8/24 1:00,0.486,0.491,1.859,1.391,19.935,0.506,0.447,0.617
2021/8/24 2:00,0.402,0.405,1.823,1.387,19.855,0.406,0.508,0.529
2021/8/24 3:00,0.38,0.24,1.827,1.405,19.9,0.247,0.541,0.368
2021/8/24 4:00,0.388,0.269,2.137,1.384,19.882,0.286,0.476,0.414
2021/8/24 5:00,0.349,0.244,1.82,1.393,19.967,0.246,0.403,0.332
2021/8/24 6:00,0.359,0.223,1.625,1.388,19.918,0.247,0.4,0.361
2021/8/24 7:00,0.453,0.414,1.884,1.385,19.896,0.424,0.489,0.507
2021/8/24 8:00,0.439,0.341,1.64,1.39,19.817,0.346,0.519,0.427
2021/8/24 9:00,0.386,0.261,1.94,1.394,19.945,0.269,0.482,0.35
2021/8/24 10:00,0.372,0.213,1.528,1.388,20.061,0.22,0.44,0.328
2021/8/24 11:00,0.368,0.193,1.748,1.41,20.048,0.2,0.433,0.271
2021/8/24 12:00,0.361,0.181,1.585,1.402,19.954,0.186,0.437,0.291
2021/8/24 13:00,0.28,0.17,1.738,1.404,19.805,0.177,0.345,0.429
2021/8/24 14:00,0.279,0.168,1.871,1.394,19.629,0.173,0.323,0.425
2021/8/24 15:00,0.445,0.207,1.858,1.396,19.541,0.216,0.553,0.335
2021/8/24 16:00,0.475,0.273,1.816,1.397,19.51,0.281,0.631,0.415
2021/8/24 17:00,0.422,0.29,1.891,1.378,19.552,0.311,0.573,0.444
2021/8/24 18:00,0.466,0.485,1.747,1.384,19.583,0.49,0.5,0.577
2021/8/24 19:00,0.369,0.313,1.557,1.394,19.578,0.313,0.267,0.446
2021/8/24 20:00,0.409,0.303,1.603,1.393,19.64,0.331,0.448,0.557
2021/8/24 21:00,0.533,0.522,1.774,1.38,19.65,0.527,0.659,0.647
2021/8/24 22:00,0.488,0.39,1.892,1.4,19.65,0.396,0.519,0.527
2021/8/24 23:00,0.493,0.464,1.756,1.39,19.792,0.49,0.621,0.642
2021/8/25 0:00,0.469,0.493,1.934,1.393,19.74,0.499,0.463,0.657
2021/8/25 1:00,0.476,0.441,1.651,1.4,19.588,0.454,0.495,0.637
2021/8/25 2:00,0.469,0.42,1.819,1.387,19.575,0.423,0.538,0.667
2021/8/25 3:00,0.438,0.354,2.022,1.403,19.64,0.373,0.657,0.657
2021/8/25 4:00,0.495,0.53,1.752,1.386,19.674,0.548,0.52,0.684
2021/8/25 5:00,0.467,0.472,1.922,1.385,19.588,0.485,0.422,0.639
2021/8/25 6:00,0.427,0.396,1.884,1.381,19.586,0.397,0.53,0.508
2021/8/25 7:00,0.43,0.322,1.832,1.393,19.6,0.33,0.538,0.495
2021/8/25 8:00,0.497,0.53,1.819,1.392,19.602,0.554,0.574,0.65
2021/8/25 9:00,0.398,0.426,2.098,1.387,19.537,0.426,0.417,0.543
2021/8/25 10:00,0.397,0.299,1.924,1.412,19.598,0.304,0.464,0.457
2021/8/25 11:00,0.388,0.262,2.045,1.405,19.6,0.269,0.475,0.386
2021/8/25 12:00,0.372,0.248,1.76,1.396,19.525,0.258,0.42,0.385
2021/8/25 13:00,0.366,0.26,1.832,1.404,19.426,0.264,0.438,0.381
2021/8/25 14:00,0.39,0.245,1.668,1.406,19.305,0.253,0.551,0.331
2021/8/25 15:00,0.495,0.376,1.78,1.385,19.3,0.382,0.31,0.424
2021/8/25 16:00,0.402,0.314,1.583,1.383,19.299,0.315,0.455,0.414
2021/8/25 17:00,0.397,0.352,1.938,1.368,19.3,0.363,0.601,0.425
2021/8/25 18:00,0.453,0.437,1.755,1.394,19.297,0.439,0.585,0.501
2021/8/25 19:00,0.448,0.344,1.81,1.387,19.3,0.359,0.392,0.431
2021/8/25 20:00,0.435,0.322,1.984,1.393,19.303,0.322,0.542,0.379
2021/8/25 21:00,0.473,0.351,1.681,1.39,19.276,0.359,0.551,0.434
2021/8/25 22:00,0.479,0.439,1.878,1.397,19.251,0.453,0.537,0.517
2021/8/25 23:00,0.521,0.413,1.853,1.399,19.198,0.412,0.406,0.508
2021/8/26 0:00,0.386,0.326,1.732,1.388,19.268,0.33,0.558,0.406
2021/8/26 1:00,0.493,0.467,1.892,1.379,19.342,0.48,0.614,0.559
2021/8/26 2:00,0.429,0.335,2.045,1.394,19.243,0.338,0.629,0.393
2021/8/26 3:00,0.425,0.332,1.84,1.393,19.066,0.346,0.57,0.409
2021/8/26 4:00,0.381,0.36,2.045,1.397,18.993,0.361,0.313,0.392
2021/8/26 5:00,0.402,0.337,1.807,1.393,18.862,0.344,0.374,0.396
2021/8/26 6:00,0.423,0.404,1.863,1.386,18.8,0.413,0.392,0.517
2021/8/26 7:00,0.451,0.363,2.151,1.407,18.8,0.358,0.535,0.473
2021/8/26 8:00,0.458,0.373,1.667,1.388,18.797,0.378,0.564,0.51
2021/8/26 9:00,0.439,0.318,1.851,1.395,18.913,0.318,0.5,0.425
2021/8/26 10:00,0.428,0.315,2.108,1.396,19.18,0.317,0.508,0.433
2021/8/26 11:00,0.379,0.223,1.91,1.401,19.38,0.227,0.498,0.371
2021/8/26 12:00,0.371,0.196,1.946,1.404,19.235,0.199,0.484,0.346
2021/8/26 13:00,0.368,0.2,1.644,1.399,19.303,0.204,0.507,0.283
2021/8/26 14:00,0.354,0.184,1.77,1.427,19.197,0.188,0.486,0.281
2021/8/26 15:00,0.454,0.274,2.045,1.408,19.172,0.286,0.53,0.396
2021/8/26 16:00,0.543,0.404,1.746,1.391,19.105,0.411,0.45,0.469
2021/8/26 17:00,0.502,0.386,1.556,1.394,19.084,0.394,0.356,0.443
2021/8/26 18:00,0.413,0.319,1.867,1.397,19.182,0.321,0.4,0.365
2021/8/26 19:00,0.515,0.536,1.787,1.384,19.299,0.546,0.548,0.59
2021/8/26 20:00,0.509,0.387,1.952,1.394,19.298,0.385,0.396,0.444
2021/8/26 21:00,0.456,0.324,2.097,1.394,19.296,0.329,0.442,0.433
2021/8/26 22:00,0.501,0.378,1.814,1.382,19.302,0.395,0.461,0.496
2021/8/26 23:00,0.572,0.536,1.933,1.395,19.332,0.537,0.53,0.59
2021/8/27 0:00,0.466,0.326,1.949,1.383,19.292,0.328,0.435,0.401
2021/8/27 1:00,0.422,0.27,1.731,1.397,19.181,0.276,0.386,0.356
2021/8/27 2:00,0.382,0.35,1.989,1.399,19.135,0.358,0.33,0.415
2021/8/27 3:00,0.353,0.289,1.858,1.411,19.253,0.284,0.394,0.321
2021/8/27 4:00,0.445,0.221,1.655,1.417,19.309,0.227,0.5,0.319
2021/8/27 5:00,0.447,0.248,1.553,1.415,19.261,0.255,0.519,0.361
2021/8/27 6:00,0.455,0.38,1.639,1.37,19.3,0.393,0.592,0.48
2021/8/27 7:00,0.495,0.402,1.824,1.402,19.299,0.408,0.675,0.491
2021/8/27 8:00,0.435,0.42,1.937,1.4,19.201,0.433,0.494,0.537
2021/8/27 9:00,0.418,0.398,1.855,1.374,19.169,0.396,0.426,0.437
2021/8/27 10:00,0.338,0.267,1.651,1.382,19.329,0.268,0.422,0.302
2021/8/27 11:00,0.439,0.249,1.913,1.385,19.376,0.254,0.411,0.282
2021/8/27 12:00,0.429,0.254,1.968,1.396,19.3,0.259,0.49,0.28
2021/8/27 13:00,0.399,0.233,2.106,1.399,19.266,0.234,0.439,0.251
2021/8/27 14:00,0.416,0.22,2.06,1.399,19.226,0.227,0.391,0.301
2021/8/27 15:00,0.445,0.345,1.695,1.406,19.164,0.353,0.372,0.397
2021/8/27 16:00,0.491,0.375,1.782,1.39,19.177,0.378,0.488,0.42
2021/8/27 17:00,0.516,0.482,2.147,1.387,19.29,0.484,0.573,0.508
2021/8/27 18:00,0.502,0.405,1.756,1.396,19.233,0.409,0.422,0.472
2021/8/27 19:00,0.508,0.346,1.782,1.391,19.277,0.345,0.505,0.378
2021/8/27 20:00,0.569,0.381,2.007,1.381,19.306,0.401,0.553,0.461
2021/8/27 21:00,0.565,0.516,1.851,1.387,19.298,0.516,0.497,0.546
2021/8/27 22:00,0.504,0.44,1.977,1.387,19.292,0.442,0.502,0.472
2021/8/27 23:00,0.555,0.459,1.895,1.39,19.386,0.479,0.51,0.524
2021/8/28 0:00,0.535,0.604,1.8,1.402,19.328,0.603,0.483,0.601
2021/8/28 1:00,0.5,0.53,1.843,1.392,19.3,0.534,0.479,0.608
2021/8/28 2:00,0.63,0.456,1.998,1.401,19.381,0.47,0.663,0.54
2021/8/28 3:00,0.587,0.591,1.753,1.393,19.43,0.602,0.565,0.608
2021/8/28 4:00,0.588,0.563,1.921,1.388,19.388,0.572,0.469,0.616
2021/8/28 5:00,0.523,0.426,1.984,1.382,19.471,0.434,0.403,0.494
2021/8/28 6:00,0.427,0.375,1.63,1.382,19.604,0.381,0.34,0.446
2021/8/28 7:00,0.529,0.6,1.837,1.398,19.637,0.621,0.378,0.626
2021/8/28 8:00,0.562,0.622,1.827,1.376,19.501,0.633,0.5,0.648
2021/8/28 9:00,0.533,0.481,1.862,1.394,19.495,0.481,0.597,0.486
2021/8/28 10:00,0.538,0.352,1.795,1.408,19.806,0.361,0.611,0.396
2021/8/28 11:00,0.493,0.312,1.872,1.41,19.68,0.319,0.565,0.358
2021/8/28 12:00,0.489,0.282,1.615,1.397,19.586,0.289,0.501,0.402
2021/8/28 13:00,0.469,0.26,1.812,1.386,19.502,0.265,0.488,0.364
2021/8/28 14:00,0.476,0.251,1.876,1.394,19.501,0.262,0.41,0.332
2021/8/28 15:00,0.543,0.402,2.041,1.382,19.581,0.418,0.463,0.462
2021/8/28 16:00,0.568,0.476,1.576,1.354,19.535,0.482,0.491,0.514
2021/8/28 17:00,0.559,0.406,1.833,1.37,19.557,0.414,0.495,0.446
2021/8/28 18:00,0.544,0.31,2.073,1.38,19.629,0.317,0.453,0.345
2021/8/28 19:00,0.555,0.434,2.008,1.363,19.71,0.445,0.464,0.485
2021/8/28 20:00,0.598,0.49,1.753,1.373,19.601,0.504,0.454,0.55
2021/8/28 21:00,0.558,0.457,1.744,1.369,19.559,0.464,0.493,0.48
2021/8/28 22:00,0.615,0.576,1.911,1.369,19.601,0.602,0.595,0.633
2021/8/28 23:00,0.606,0.476,1.764,1.385,19.6,0.477,0.428,0.486
2021/8/29 0:00,0.47,0.401,1.984,1.386,19.645,0.411,0.382,0.48
2021/8/29 1:00,0.544,0.522,1.989,1.378,19.822,0.541,0.487,0.587
2021/8/29 2:00,0.56,0.575,1.596,1.387,19.813,0.59,0.532,0.609
2021/8/29 3:00,0.634,0.546,1.953,1.377,19.747,0.554,0.54,0.556
2021/8/29 4:00,0.694,0.463,1.681,1.378,19.794,0.471,0.633,0.472
2021/8/29 5:00,0.644,0.368,1.821,1.389,19.768,0.381,0.607,0.389
2021/8/29 6:00,0.621,0.557,2.026,1.384,19.744,0.572,0.553,0.572
2021/8/29 7:00,0.548,0.541,1.98,1.384,19.689,0.557,0.5,0.575
2021/8/29 8:00,0.535,0.448,1.705,1.381,19.626,0.455,0.572,0.447
2021/8/29 9:00,0.58,0.512,1.931,1.365,19.673,0.535,0.632,0.554
2021/8/29 10:00,0.479,0.424,1.823,1.404,19.793,0.424,0.522,0.431
2021/8/29 11:00,0.441,0.311,1.793,1.386,19.854,0.32,0.472,0.331
2021/8/29 12:00,0.42,0.284,1.729,1.385,19.637,0.292,0.391,0.302
2021/8/29 13:00,0.416,0.281,1.768,1.38,19.567,0.29,0.384,0.297
2021/8/29 14:00,0.419,0.287,1.779,1.395,19.5,0.297,0.395,0.343
2021/8/29 15:00,0.524,0.447,1.515,1.366,19.515,0.462,0.468,0.512
2021/8/29 16:00,0.503,0.487,1.972,1.358,19.471,0.497,0.532,0.522
2021/8/29 17:00,0.583,0.454,1.943,1.346,19.486,0.46,0.622,0.468
2021/8/29 18:00,0.58,0.433,1.715,1.345,19.536,0.443,0.629,0.422
2021/8/29 19:00,0.554,0.564,1.851,1.353,19.608,0.574,0.553,0.596
2021/8/29 20:00,0.513,0.457,1.959,1.358,19.652,0.469,0.544,0.54
2021/8/29 21:00,0.592,0.457,1.828,1.368,19.759,0.472,0.614,0.489
2021/8/29 22:00,0.642,0.579,1.798,1.368,19.795,0.584,0.63,0.571
2021/8/29 23:00,0.575,0.48,1.748,1.352,19.68,0.497,0.597,0.533
2021/8/30 0:00,0.468,0.501,1.84,1.358,19.716,0.508,0.643,0.547
2021/8/30 1:00,0.405,0.338,1.752,1.355,19.8,0.351,0.613,0.528
2021/8/30 2:00,0.399,0.306,1.744,1.362,19.8,0.317,0.566,0.373
2021/8/30 3:00,0.473,0.437,2.097,1.36,19.8,0.458,0.543,0.459
2021/8/30 4:00,0.527,0.461,1.963,1.373,19.748,0.475,0.52,0.477
2021/8/30 5:00,0.536,0.492,1.785,1.366,19.556,0.499,0.414,0.574
2021/8/30 6:00,0.578,0.476,1.971,1.357,19.399,0.492,0.5,0.664
2021/8/30 7:00,0.591,0.469,1.75,1.344,19.447,0.471,0.67,0.654
2021/8/30 8:00,0.664,0.502,1.704,1.35,19.566,0.524,0.707,0.672
2021/8/30 9:00,0.659,0.577,1.846,1.36,19.59,0.586,0.642,0.641
2021/8/30 10:00,0.542,0.38,2.091,1.367,19.596,0.384,0.333,0.474
2021/8/30 11:00,0.536,0.301,1.747,1.367,19.6,0.311,0.385,0.427
2021/8/30 12:00,0.534,0.282,1.643,1.352,19.599,0.291,0.521,0.378
2021/8/30 13:00,0.511,0.258,1.841,1.362,19.576,0.267,0.516,0.306
2021/8/30 14:00,0.499,0.255,1.704,1.371,19.599,0.268,0.491,0.333
2021/8/30 15:00,0.482,0.381,1.96,1.347,19.59,0.394,0.487,0.424
2021/8/30 16:00,0.471,0.338,1.711,1.345,19.626,0.346,0.605,0.385
2021/8/30 17:00,0.59,0.556,1.67,1.326,19.775,0.574,0.622,0.6
2021/8/30 18:00,0.61,0.588,1.756,1.343,19.703,0.595,0.611,0.619
2021/8/30 19:00,0.608,0.423,1.73,1.359,19.694,0.43,0.57,0.518
2021/8/30 20:00,0.658,0.471,1.585,1.345,19.775,0.488,0.501,0.517
2021/8/30 21:00,0.647,0.583,1.743,1.342,19.756,0.594,0.62,0.612
2021/8/30 22:00,0.626,0.591,1.914,1.352,19.601,0.6,0.611,0.642
2021/8/30 23:00,0.724,0.59,1.863,1.348,19.659,0.607,0.632,0.636
2021/8/31 0:00,0.562,0.554,1.793,1.36,19.629,0.562,0.631,0.595
2021/8/31 1:00,0.526,0.49,1.677,1.346,19.6,0.5,0.514,0.53
2021/8/31 2:00,0.465,0.392,1.729,1.324,19.704,0.401,0.546,0.493
2021/8/31 3:00,0.541,0.379,1.645,1.332,19.8,0.39,0.641,0.41
2021/8/31 4:00,0.551,0.543,1.643,1.348,19.804,0.563,0.632,0.582
2021/8/31 5:00,0.56,0.548,1.771,1.34,19.684,0.557,0.565,0.607
2021/8/31 6:00,0.667,0.436,1.741,1.347,19.551,0.446,0.627,0.492
2021/8/31 7:00,0.626,0.396,1.754,1.327,19.495,0.406,0.6,0.412
2021/8/31 8:00,0.573,0.394,1.794,1.332,19.528,0.41,0.644,0.425
2021/8/31 9:00,0.502,0.34,1.657,1.339,19.679,0.343,0.658,0.342
2021/8/31 10:00,0.447,0.264,1.628,1.354,19.921,0.275,0.328,0.303
2021/8/31 11:00,0.451,0.261,1.943,1.358,19.951,0.272,0.247,0.304
2021/8/31 12:00,0.445,0.265,1.936,1.358,19.736,0.274,0.241,0.305
2021/8/31 13:00,0.425,0.237,1.562,1.401,19.607,0.244,0.434,0.281
2021/8/31 14:00,0.448,0.28,1.847,1.409,19.6,0.292,0.528,0.334
2021/8/31 15:00,0.535,0.438,2.023,1.408,19.606,0.459,0.577,0.509
2021/8/31 16:00,0.516,0.515,1.632,1.41,19.56,0.522,0.561,0.557
2021/8/31 17:00,0.548,0.519,1.777,1.411,19.504,0.527,0.608,0.588
2021/8/31 18:00,0.594,0.55,1.819,1.394,19.596,0.566,0.563,0.617
2021/8/31 19:00,0.526,0.529,1.628,1.398,19.585,0.538,0.449,0.588
2021/8/31 20:00,0.47,0.442,1.797,1.409,19.6,0.448,0.568,0.611
2021/8/31 21:00,0.452,0.377,1.784,1.409,19.603,0.395,0.601,0.593
